"","date","regression.beta","beta"
"590",2018-05-07,0.84983301153033,0.849898151105609
"591",2018-05-08,0.848328117979405,0.848396216974322
"592",2018-05-09,0.850635928126173,0.850707790515742
"593",2018-05-10,0.846690346144846,0.846775799683948
"594",2018-05-11,0.846848193304638,0.846935167011448
"595",2018-05-14,0.849043981788427,0.8491450621125
"596",2018-05-15,0.844892450262113,0.845011390371553
"597",2018-05-16,0.842775136001037,0.842886242454923
"598",2018-05-17,0.844210919359833,0.84432056568117
"599",2018-05-18,0.847667821890813,0.847773476749757
"600",2018-05-21,0.848508731589362,0.848612054293597
"601",2018-05-22,0.84921321354555,0.849317192405072
"602",2018-05-23,0.846494019407749,0.846571775222865
"603",2018-05-24,0.850439665268797,0.850515178415009
"604",2018-05-25,0.859240364566056,0.85927491671876
"605",2018-05-29,0.844533844640645,0.844571713889215
"606",2018-05-30,0.864753397955443,0.864811263742036
"607",2018-05-31,0.878504210265181,0.878546650005417
"608",2018-06-01,0.879786915903672,0.879830375884795
"609",2018-06-04,0.877928176706587,0.877944837166984
"610",2018-06-05,0.873160133144489,0.873164166468556
"611",2018-06-06,0.870987467690127,0.870989301625066
"612",2018-06-07,0.869303785700583,0.869313089238007
"613",2018-06-08,0.864640773718782,0.864650696161098
"614",2018-06-11,0.868694087469774,0.868725958658001
"615",2018-06-12,0.865517853579591,0.865524544323193
"616",2018-06-13,0.863848413557455,0.863860889200124
"617",2018-06-14,0.860413644874469,0.860390643528289
"618",2018-06-15,0.865595227813159,0.865528860300935
"619",2018-06-18,0.859688455712403,0.859645021880618
"620",2018-06-19,0.861171681921801,0.861124510668605
"621",2018-06-20,0.861378966860768,0.861353439925033
"622",2018-06-21,0.881746323462313,0.881700797155162
"623",2018-06-22,0.88319571222074,0.883192290410039
"624",2018-06-25,0.897098017409089,0.897082989734436
"625",2018-06-26,0.896726138788045,0.89671065242513
"626",2018-06-27,0.88041892872958,0.880422373315024
"627",2018-06-28,0.876507719377297,0.876497429946921
"628",2018-06-29,0.87656445974556,0.876576525304113
"629",2018-07-02,0.873574550434752,0.873575305148734
"630",2018-07-03,0.866071546571884,0.866094218898834
"631",2018-07-05,0.854927234104913,0.854943783051435
"632",2018-07-06,0.85545885011328,0.855483981667068
"633",2018-07-09,0.861217547777174,0.861264461119806
"634",2018-07-10,0.86450498037185,0.864563960609027
"635",2018-07-11,0.874587980593925,0.874638074395808
"636",2018-07-12,0.884334925430195,0.884411079968244
"637",2018-07-13,0.88422133528033,0.884294020664655
"638",2018-07-16,0.885061901688815,0.885126243665477
"639",2018-07-17,0.883225348164908,0.883276936273993
"640",2018-07-18,0.88376710947229,0.883814277560905
"641",2018-07-19,0.885946643308404,0.885989248652792
"642",2018-07-20,0.887868921395343,0.887893245550743
"643",2018-07-23,0.887610680073423,0.887631618807728
"644",2018-07-24,0.889073067362126,0.889100806918125
"645",2018-07-25,0.886920716317153,0.886930880526746
"646",2018-07-26,0.885806764718549,0.885820556002544
"647",2018-07-27,0.885891047428461,0.88590616265902
"648",2018-07-30,0.879023003639139,0.879051694166175
"649",2018-07-31,0.877453383231421,0.877481638640583
"650",2018-08-01,0.878199592648624,0.878217515127358
"651",2018-08-02,0.875108753662979,0.875122912200145
"652",2018-08-03,0.872522260363978,0.872526718570655
"653",2018-08-06,0.872868440235548,0.87287204725699
"654",2018-08-07,0.874706617515872,0.874718370533055
"655",2018-08-08,0.874464690232578,0.874464708343959
"656",2018-08-09,0.874479321133004,0.874484799912029
"657",2018-08-10,0.869760007733928,0.8697832371339
"658",2018-08-13,0.866677112722853,0.866671889176017
"659",2018-08-14,0.868538005985604,0.868570391521212
"660",2018-08-15,0.905461226458821,0.905440604974035
"661",2018-08-16,0.914302910741895,0.91429977375797
"662",2018-08-17,0.914666395644872,0.914656479529948
"663",2018-08-20,0.914453895739113,0.914461514461324
"664",2018-08-21,0.91481275064814,0.914826565300057
"665",2018-08-22,0.912973682964887,0.913001882878575
"666",2018-08-23,0.912261757696326,0.912299285422712
"667",2018-08-24,0.912384426537232,0.912419203571062
"668",2018-08-27,0.910085397024485,0.910115779798924
"669",2018-08-28,0.911079171604857,0.911103038269773
"670",2018-08-29,0.914879687549862,0.914904645524559
"671",2018-08-30,0.914097572758057,0.914115822955386
"672",2018-08-31,0.909358192915264,0.909353508372316
"673",2018-09-04,0.905528560989182,0.905511154799945
